timestamp,product_id,product_name,category,price,discount_percent,final_price,stock,demand_score,season,day_of_week,time_of_day,competitor_price,user_click_rate,conversion_rate
5/11/2025 1:58,PR0039,Product39,Clothing,203.19,11.18,180.47,214,0.35,Summer,Saturday,Evening,212.16,0.098,0.079
5/17/2025 14:44,PR0407,Product407,Home & Kitchen,726.24,10.46,650.28,944,0.75,Spring,Thursday,Night,707.52,0.048,0.069
5/26/2025 3:20,PR0377,Product377,Toys,788.73,21.65,617.97,800,0.89,Autumn,Saturday,Afternoon,817.71,0.158,0.123
5/22/2025 9:34,PR0265,Product265,Electronics,651.81,42.98,371.66,839,0.28,Autumn,Saturday,Night,591.93,0.285,0.12
5/14/2025 20:35,PR0050,Product50,Books,423.84,33.52,281.77,660,0.21,Winter,Wednesday,Afternoon,439.37,0.047,0.04
4/28/2025 15:59,PR0493,Product493,Electronics,340.43,22.64,263.36,252,0.55,Winter,Monday,Afternoon,369.5,0.056,0.152
5/4/2025 19:55,PR0054,Product54,Clothing,919.34,8.71,839.27,671,0.27,Summer,Friday,Night,891,0.07,0.094
5/11/2025 17:59,PR0445,Product445,Books,800.86,24.37,605.69,281,0.17,Spring,Thursday,Evening,841.97,0.176,0.182
5/12/2025 13:13,PR0288,Product288,Electronics,101.03,0.77,100.25,472,0.93,Summer,Wednesday,Evening,94.81,0.098,0.022
5/11/2025 13:34,PR0296,Product296,Electronics,822.32,12.24,721.67,518,0.57,Spring,Monday,Night,838.31,0.156,0.059
5/23/2025 21:17,PR0223,Product223,Books,221.51,0.45,220.51,9,0.74,Spring,Monday,Evening,203.05,0.198,0.079
5/19/2025 10:43,PR0306,Product306,Electronics,850.91,37.95,527.99,880,0.87,Autumn,Sunday,Morning,772.63,0.133,0.199
5/7/2025 6:27,PR0260,Product260,Home & Kitchen,246.97,36.67,156.41,541,0.2,Winter,Wednesday,Morning,251.11,0.102,0.046
5/23/2025 21:40,PR0030,Product30,Clothing,787.13,45.83,426.39,390,0.58,Autumn,Wednesday,Afternoon,771.76,0.063,0.09
5/10/2025 2:50,PR0391,Product391,Books,590.37,46.03,318.62,430,0.27,Spring,Tuesday,Afternoon,538.28,0.272,0.156
5/6/2025 16:55,PR0466,Product466,Electronics,618.08,46.45,330.98,250,0.43,Autumn,Monday,Morning,613.23,0.189,0.065
5/6/2025 4:11,PR0442,Product442,Toys,564.11,17.77,463.87,800,0.11,Spring,Monday,Evening,538.84,0.3,0.195
5/1/2025 22:26,PR0164,Product164,Home & Kitchen,767.04,41.53,448.49,368,0.72,Summer,Monday,Night,837.94,0.063,0.062
5/1/2025 20:35,PR0266,Product266,Home & Kitchen,546.87,27.02,399.11,975,0.19,Winter,Monday,Night,554.16,0.014,0.124
5/19/2025 20:39,PR0365,Product365,Toys,854.48,33.82,565.49,891,0.39,Winter,Thursday,Evening,818.3,0.158,0.035
5/20/2025 7:30,PR0339,Product339,Electronics,492.26,3.11,476.95,106,0.58,Autumn,Thursday,Night,454.12,0.013,0.111
5/6/2025 3:55,PR0083,Product83,Clothing,711.73,39.67,429.39,617,0.85,Winter,Wednesday,Evening,743.52,0.059,0.072
5/2/2025 9:40,PR0379,Product379,Books,194.71,13.96,167.53,883,0.14,Autumn,Friday,Afternoon,197.36,0.09,0.021
5/11/2025 3:48,PR0218,Product218,Books,331.94,23.86,252.74,168,0.89,Summer,Saturday,Night,301.77,0.224,0.12
5/14/2025 18:50,PR0469,Product469,Clothing,675.32,1.66,664.11,857,0.63,Spring,Wednesday,Evening,657.35,0.299,0.156
5/1/2025 19:28,PR0303,Product303,Toys,359.58,29.59,253.18,14,0.85,Autumn,Sunday,Night,345.99,0.27,0.117
5/12/2025 7:16,PR0257,Product257,Home & Kitchen,476.74,45.44,260.11,498,0.45,Spring,Monday,Afternoon,463.76,0.09,0.048
5/17/2025 13:37,PR0338,Product338,Books,998.54,34.1,658.04,831,0.42,Summer,Wednesday,Night,1041.66,0.293,0.149
5/24/2025 21:33,PR0062,Product62,Toys,523.8,8.94,476.97,329,0.26,Autumn,Saturday,Night,476.37,0.061,0.155
5/9/2025 5:11,PR0416,Product416,Electronics,416.37,42.74,238.41,147,0.84,Summer,Friday,Evening,449.59,0.155,0.162
5/15/2025 8:30,PR0270,Product270,Electronics,632.61,27.6,458.01,282,0.25,Summer,Monday,Night,609.39,0.014,0.077
5/23/2025 9:32,PR0458,Product458,Clothing,820.34,1.07,811.56,733,0.46,Autumn,Sunday,Night,892.43,0.144,0.154
5/2/2025 0:09,PR0302,Product302,Electronics,383.45,28.75,273.21,821,0.44,Summer,Saturday,Night,360.64,0.258,0.082
5/17/2025 10:06,PR0010,Product10,Home & Kitchen,723.42,4.77,688.91,528,0.26,Autumn,Tuesday,Afternoon,737.21,0.14,0.042
5/17/2025 8:11,PR0079,Product79,Books,887.66,41.56,518.75,70,0.74,Summer,Friday,Afternoon,965.45,0.237,0.116
5/8/2025 5:13,PR0217,Product217,Toys,934.55,8.49,855.21,564,0.54,Spring,Thursday,Afternoon,961.09,0.244,0.158
5/2/2025 23:15,PR0046,Product46,Books,172.91,17.96,141.86,387,0.48,Winter,Tuesday,Evening,175.46,0.018,0.065
5/12/2025 5:08,PR0031,Product31,Toys,240.53,40.89,142.18,811,0.48,Summer,Saturday,Afternoon,257.43,0.106,0.094
5/2/2025 2:02,PR0011,Product11,Books,594.69,44.36,330.89,823,0.76,Winter,Wednesday,Morning,556.45,0.204,0.07
5/12/2025 19:40,PR0003,Product3,Home & Kitchen,724.9,27.51,525.48,974,0.81,Winter,Tuesday,Evening,755.38,0.047,0.024
5/8/2025 16:38,PR0025,Product25,Books,26.38,42.51,15.17,531,0.43,Spring,Sunday,Morning,27.75,0.03,0.044
5/5/2025 4:49,PR0057,Product57,Clothing,315.37,17.31,260.78,555,0.86,Spring,Monday,Evening,317.45,0.101,0.082
4/29/2025 16:51,PR0192,Product192,Books,976.49,43.58,550.94,725,0.83,Summer,Tuesday,Evening,1026.9,0.022,0.128
5/9/2025 22:35,PR0206,Product206,Clothing,892.05,46.96,473.14,361,0.95,Winter,Tuesday,Afternoon,978.19,0.27,0.187
5/1/2025 16:49,PR0492,Product492,Electronics,792.42,5.77,746.7,907,0.81,Summer,Saturday,Afternoon,843.38,0.251,0.14
4/30/2025 10:34,PR0175,Product175,Home & Kitchen,630.85,31.18,434.15,546,0.15,Summer,Thursday,Evening,635.09,0.187,0.142
5/7/2025 20:26,PR0488,Product488,Books,710.12,37.38,444.68,568,0.99,Spring,Saturday,Afternoon,721.45,0.218,0.048
5/20/2025 1:20,PR0337,Product337,Toys,907.1,20.85,717.97,362,0.28,Winter,Friday,Night,833.71,0.119,0.031
5/25/2025 3:59,PR0024,Product24,Clothing,696.92,36.43,443.03,816,0.89,Autumn,Sunday,Night,685.84,0.109,0.102
5/2/2025 17:29,PR0100,Product100,Clothing,988.7,35.55,637.22,152,0.61,Spring,Saturday,Morning,1023.1,0.177,0.199
4/27/2025 21:55,PR0444,Product444,Clothing,720.19,25.71,535.03,625,0.19,Autumn,Tuesday,Evening,729.73,0.081,0.068
5/2/2025 6:57,PR0405,Product405,Clothing,700.75,4.85,666.76,558,0.31,Spring,Saturday,Afternoon,729.64,0.155,0.184
5/7/2025 8:16,PR0444,Product444,Books,75.31,33.98,49.72,441,0.69,Summer,Tuesday,Night,68.17,0.188,0.053
5/9/2025 4:40,PR0069,Product69,Books,268.31,0.08,268.1,730,0.9,Spring,Saturday,Afternoon,245.54,0.157,0.15
5/16/2025 23:08,PR0360,Product360,Books,839.27,21.03,662.77,943,0.35,Winter,Wednesday,Night,761.9,0.263,0.024
5/19/2025 2:14,PR0439,Product439,Books,32.33,2.84,31.41,791,0.18,Winter,Tuesday,Afternoon,32.3,0.078,0.078
5/10/2025 11:23,PR0118,Product118,Books,506.24,19.03,409.9,21,0.25,Winter,Friday,Afternoon,537.54,0.03,0.017
5/25/2025 15:59,PR0106,Product106,Books,198.75,46.28,106.77,552,0.14,Spring,Sunday,Morning,211.89,0.266,0.169
5/14/2025 18:15,PR0272,Product272,Home & Kitchen,563.25,12.4,493.41,976,0.25,Summer,Monday,Morning,522.01,0.162,0.184
4/30/2025 15:51,PR0485,Product485,Toys,972.34,18.88,788.76,403,0.75,Winter,Friday,Morning,925.58,0.119,0.058
5/6/2025 6:22,PR0155,Product155,Toys,536.12,8.85,488.67,143,0.41,Spring,Thursday,Evening,490.28,0.011,0.055
5/19/2025 14:41,PR0126,Product126,Clothing,14.38,4.94,13.67,876,0.64,Autumn,Saturday,Night,14.34,0.069,0.158
5/23/2025 22:13,PR0201,Product201,Home & Kitchen,970.09,15.4,820.7,203,0.15,Spring,Thursday,Night,970.15,0.244,0.152
5/4/2025 14:13,PR0332,Product332,Toys,368.36,23.84,280.54,4,0.89,Winter,Tuesday,Afternoon,401.39,0.115,0.164
5/11/2025 11:40,PR0225,Product225,Electronics,972.75,29.87,682.19,511,0.8,Autumn,Tuesday,Night,973.3,0.056,0.115
5/5/2025 14:35,PR0078,Product78,Books,66.34,7.27,61.52,616,0.11,Autumn,Friday,Afternoon,60.2,0.115,0.026
5/3/2025 18:29,PR0490,Product490,Toys,407.72,46.71,217.27,698,0.57,Autumn,Sunday,Night,397.24,0.042,0.033
5/8/2025 7:59,PR0220,Product220,Electronics,683.41,30.2,477.02,253,0.67,Summer,Saturday,Evening,698.47,0.022,0.03
5/13/2025 15:25,PR0408,Product408,Toys,628.48,1.24,620.69,409,0.41,Summer,Friday,Evening,576.09,0.23,0.11
5/14/2025 11:16,PR0281,Product281,Clothing,195.77,48.14,101.53,237,0.69,Summer,Thursday,Afternoon,210.13,0.106,0.167
5/10/2025 3:06,PR0220,Product220,Home & Kitchen,502.21,6.52,469.47,484,0.82,Spring,Friday,Night,482.51,0.043,0.161
5/18/2025 2:27,PR0288,Product288,Toys,485.07,30.41,337.56,541,0.99,Spring,Saturday,Afternoon,462.88,0.24,0.027
4/30/2025 17:07,PR0258,Product258,Home & Kitchen,792.8,38.56,487.1,153,0.51,Summer,Wednesday,Night,764.07,0.259,0.061
5/1/2025 18:12,PR0332,Product332,Toys,272.44,25.5,202.97,37,0.88,Summer,Thursday,Morning,297.53,0.156,0.04
5/2/2025 22:45,PR0430,Product430,Electronics,295.12,37.63,184.07,126,0.25,Autumn,Friday,Morning,324.46,0.156,0.08
5/8/2025 12:14,PR0419,Product419,Electronics,222.2,46.64,118.57,860,0.32,Summer,Wednesday,Morning,231.42,0.174,0.117
5/7/2025 23:59,PR0304,Product304,Toys,494.03,12.48,432.38,265,0.15,Summer,Saturday,Morning,455.45,0.234,0.173
5/5/2025 17:33,PR0170,Product170,Home & Kitchen,838.38,30.67,581.25,293,0.26,Spring,Monday,Evening,916.74,0.158,0.2
5/5/2025 2:38,PR0001,Product1,Toys,915.15,35.57,589.63,489,0.43,Spring,Wednesday,Evening,892.75,0.051,0.011
5/13/2025 5:24,PR0142,Product142,Books,751.23,42.77,429.93,636,0.15,Summer,Monday,Afternoon,726.56,0.055,0.028
5/13/2025 13:11,PR0244,Product244,Toys,261.39,3.71,251.69,403,0.17,Summer,Friday,Evening,281.04,0.216,0.135
5/3/2025 14:20,PR0490,Product490,Clothing,421.44,21.55,330.62,99,0.12,Summer,Saturday,Night,425.38,0.181,0.062
5/1/2025 8:48,PR0255,Product255,Clothing,824.02,12.05,724.73,703,0.15,Spring,Tuesday,Morning,768.86,0.08,0.152
5/4/2025 0:22,PR0257,Product257,Clothing,18.99,13.03,16.52,728,0.34,Winter,Thursday,Afternoon,19.49,0.175,0.021
4/30/2025 17:24,PR0194,Product194,Home & Kitchen,453.7,48.29,234.61,204,0.41,Autumn,Saturday,Night,422.54,0.09,0.113
5/1/2025 5:22,PR0111,Product111,Home & Kitchen,476.16,31.31,327.07,407,1,Autumn,Saturday,Night,492.72,0.284,0.165
5/20/2025 9:19,PR0289,Product289,Clothing,688.51,19.59,553.63,228,0.46,Autumn,Tuesday,Morning,651.68,0.17,0.035
5/22/2025 1:48,PR0474,Product474,Books,508.25,21.54,398.77,679,0.96,Autumn,Monday,Afternoon,521.87,0.203,0.049
5/6/2025 17:05,PR0387,Product387,Electronics,614.52,26.95,448.91,773,0.29,Summer,Sunday,Afternoon,616.57,0.146,0.06
5/4/2025 2:14,PR0279,Product279,Toys,123.82,49.65,62.34,83,0.3,Winter,Tuesday,Evening,127.85,0.061,0.195
5/10/2025 21:23,PR0307,Product307,Electronics,359.39,15.14,304.98,25,0.42,Winter,Sunday,Afternoon,335.88,0.239,0.123
4/28/2025 11:37,PR0483,Product483,Electronics,425.27,9.29,385.76,950,0.88,Autumn,Sunday,Afternoon,422.7,0.287,0.07
5/1/2025 9:13,PR0394,Product394,Books,630.07,14.27,540.16,166,0.37,Summer,Friday,Night,671.76,0.171,0.031
5/14/2025 10:05,PR0247,Product247,Home & Kitchen,57.9,18.27,47.32,1,0.26,Spring,Monday,Night,56.77,0.011,0.167
5/12/2025 22:40,PR0363,Product363,Electronics,136.95,16.33,114.59,648,0.45,Autumn,Monday,Morning,146.22,0.173,0.12
5/20/2025 20:54,PR0412,Product412,Electronics,109.7,15.92,92.24,187,0.72,Spring,Saturday,Morning,101.74,0.187,0.166
5/1/2025 21:13,PR0427,Product427,Electronics,451.95,29.68,317.81,785,0.55,Spring,Monday,Evening,466.95,0.142,0.023
5/21/2025 14:38,PR0091,Product91,Clothing,157.04,11.27,139.34,232,0.9,Autumn,Tuesday,Morning,162.09,0.054,0.143
5/3/2025 16:58,PR0394,Product394,Clothing,407.7,12.13,358.25,169,0.56,Spring,Sunday,Morning,401.82,0.092,0.086
5/14/2025 22:26,PR0378,Product378,Books,986.85,48.74,505.86,803,0.15,Summer,Sunday,Morning,1026.9,0.277,0.027
4/30/2025 15:49,PR0442,Product442,Books,783.38,38.95,478.25,750,0.84,Autumn,Tuesday,Afternoon,747.73,0.025,0.163
5/20/2025 19:31,PR0049,Product49,Electronics,716.63,37.33,449.11,74,0.52,Summer,Saturday,Evening,774.33,0.111,0.098
5/4/2025 13:34,PR0079,Product79,Books,910.86,32.58,614.1,540,0.6,Spring,Sunday,Night,892.15,0.141,0.122
5/13/2025 23:48,PR0382,Product382,Books,281.38,26.11,207.91,54,0.82,Spring,Tuesday,Night,294.56,0.134,0.017
5/9/2025 3:46,PR0495,Product495,Books,721.64,1.55,710.45,128,0.68,Summer,Monday,Morning,761.05,0.286,0.13
5/11/2025 5:53,PR0154,Product154,Books,241.7,13.93,208.03,83,0.7,Spring,Saturday,Evening,225.51,0.116,0.097
5/11/2025 18:28,PR0462,Product462,Books,688.25,34.69,449.5,324,0.24,Summer,Thursday,Night,659.87,0.291,0.082
4/27/2025 17:32,PR0270,Product270,Books,219.85,36.62,139.34,208,0.62,Summer,Saturday,Evening,220.35,0.022,0.144
5/20/2025 1:58,PR0263,Product263,Home & Kitchen,636.73,35.8,408.78,976,0.67,Autumn,Thursday,Morning,608.45,0.243,0.12
5/19/2025 22:11,PR0340,Product340,Toys,49.59,35.4,32.04,113,0.21,Summer,Monday,Evening,54.23,0.13,0.143
5/24/2025 17:20,PR0042,Product42,Clothing,986.41,45.98,532.86,677,0.13,Summer,Friday,Afternoon,1058.11,0.142,0.199
5/17/2025 16:50,PR0236,Product236,Clothing,564.56,46.67,301.08,255,0.79,Autumn,Thursday,Night,517.64,0.135,0.171
5/4/2025 15:50,PR0319,Product319,Toys,635.18,39.86,382,162,0.9,Summer,Tuesday,Night,635.91,0.101,0.038
5/1/2025 22:31,PR0155,Product155,Books,663.49,42.64,380.58,575,0.24,Autumn,Tuesday,Evening,676.77,0.232,0.068
5/24/2025 21:36,PR0321,Product321,Home & Kitchen,412.99,5.22,391.43,650,0.35,Spring,Saturday,Evening,418.97,0.149,0.099
5/17/2025 8:39,PR0201,Product201,Toys,424.64,21.58,333,436,0.17,Winter,Friday,Morning,415.16,0.117,0.147
5/24/2025 0:07,PR0466,Product466,Clothing,699.98,33.7,464.09,459,0.67,Summer,Friday,Afternoon,763.85,0.157,0.093
5/13/2025 12:30,PR0272,Product272,Clothing,309.31,48.96,157.87,33,0.16,Summer,Sunday,Afternoon,318.24,0.241,0.101
5/11/2025 8:28,PR0363,Product363,Toys,577.46,36.93,364.2,315,0.33,Winter,Saturday,Night,599.01,0.048,0.08
4/29/2025 15:20,PR0151,Product151,Books,503.19,0.03,503.04,657,0.47,Autumn,Monday,Night,512.85,0.188,0.014
4/29/2025 2:18,PR0201,Product201,Electronics,506.54,13.44,438.46,340,0.16,Summer,Saturday,Morning,544.19,0.131,0.141
5/20/2025 1:14,PR0131,Product131,Books,797.02,36.61,505.23,229,0.64,Autumn,Thursday,Afternoon,819,0.049,0.012
5/19/2025 2:48,PR0154,Product154,Electronics,574.41,45.98,310.3,322,0.23,Summer,Sunday,Morning,596.75,0.013,0.102
5/7/2025 21:49,PR0286,Product286,Electronics,184.38,28.21,132.37,221,0.8,Winter,Saturday,Night,178.15,0.033,0.035
5/6/2025 21:14,PR0181,Product181,Clothing,148.47,5.71,139.99,131,0.85,Winter,Saturday,Morning,161.81,0.092,0.013
5/21/2025 11:55,PR0357,Product357,Electronics,704.51,37.99,436.87,273,0.16,Winter,Monday,Afternoon,662.31,0.023,0.025
5/17/2025 9:37,PR0144,Product144,Home & Kitchen,255.62,13.08,222.18,151,0.83,Spring,Thursday,Evening,230.76,0.13,0.153
5/13/2025 2:26,PR0125,Product125,Toys,864.91,41.78,503.55,119,0.2,Winter,Tuesday,Afternoon,820.47,0.232,0.188
5/9/2025 9:52,PR0484,Product484,Clothing,277.57,0,277.57,796,0.16,Winter,Thursday,Night,285.56,0.215,0.134
5/14/2025 13:02,PR0487,Product487,Home & Kitchen,500.25,45.29,273.69,752,0.4,Summer,Tuesday,Afternoon,498.69,0.019,0.138
5/11/2025 1:21,PR0061,Product61,Clothing,733.69,2.87,712.63,964,0.7,Summer,Wednesday,Evening,761.88,0.217,0.011
5/19/2025 1:09,PR0411,Product411,Electronics,238.76,49.65,120.22,853,0.77,Winter,Saturday,Afternoon,232.97,0.281,0.077
5/3/2025 1:20,PR0021,Product21,Home & Kitchen,47.37,21.06,37.39,857,0.35,Summer,Monday,Morning,47.45,0.204,0.028
5/25/2025 12:12,PR0001,Product1,Electronics,690.28,27.75,498.73,963,0.22,Spring,Monday,Morning,630.49,0.218,0.066
5/17/2025 18:59,PR0265,Product265,Electronics,30.33,27,22.14,958,0.63,Winter,Friday,Afternoon,29.61,0.222,0.034
5/1/2025 3:51,PR0466,Product466,Home & Kitchen,988.78,49.57,498.64,347,0.36,Winter,Friday,Morning,949.74,0.122,0.169
5/14/2025 10:36,PR0231,Product231,Clothing,487.68,37.81,303.29,576,0.14,Summer,Saturday,Night,447.54,0.156,0.132
5/23/2025 4:23,PR0279,Product279,Toys,138.17,31.74,94.31,889,0.19,Spring,Sunday,Afternoon,145.16,0.144,0.077
5/22/2025 4:50,PR0119,Product119,Home & Kitchen,243.33,35.48,157,196,0.89,Winter,Saturday,Morning,267.2,0.169,0.114
5/23/2025 6:02,PR0315,Product315,Toys,280.9,5.52,265.39,774,0.94,Autumn,Thursday,Night,291.11,0.215,0.115
5/17/2025 2:27,PR0182,Product182,Books,966.41,10.31,866.77,666,0.13,Autumn,Saturday,Evening,1046.57,0.287,0.19
5/10/2025 20:21,PR0200,Product200,Electronics,381.34,10.17,342.56,961,0.26,Autumn,Tuesday,Evening,399.79,0.012,0.104
5/3/2025 22:34,PR0275,Product275,Toys,842.91,25.65,626.7,231,0.15,Winter,Tuesday,Afternoon,833.88,0.155,0.12
4/29/2025 6:46,PR0285,Product285,Electronics,552.52,40.03,331.35,648,0.21,Autumn,Monday,Afternoon,530.01,0.158,0.168
5/22/2025 21:05,PR0433,Product433,Clothing,627.25,6.59,585.91,695,0.79,Autumn,Sunday,Evening,680.32,0.096,0.017
5/19/2025 4:32,PR0328,Product328,Clothing,865.29,45.03,475.65,9,0.87,Spring,Sunday,Night,859.14,0.193,0.071
5/4/2025 15:44,PR0436,Product436,Toys,438.5,46.76,233.46,363,0.84,Spring,Wednesday,Night,432.85,0.049,0.031
5/20/2025 2:53,PR0276,Product276,Home & Kitchen,507.54,23.5,388.27,808,0.46,Spring,Sunday,Afternoon,554.77,0.191,0.07
5/18/2025 12:02,PR0116,Product116,Electronics,176.8,21.31,139.12,842,0.41,Winter,Tuesday,Night,182.92,0.269,0.086
5/14/2025 3:33,PR0148,Product148,Toys,33.7,47.66,17.64,972,0.1,Spring,Monday,Morning,33.17,0.111,0.088
5/5/2025 4:40,PR0340,Product340,Toys,686.8,16.06,576.5,552,0.96,Spring,Saturday,Evening,681.5,0.247,0.195
5/21/2025 17:01,PR0482,Product482,Books,991.49,46.01,535.31,293,0.18,Spring,Tuesday,Night,1042.96,0.036,0.181
5/11/2025 14:33,PR0093,Product93,Home & Kitchen,117.93,28.41,84.43,186,0.14,Autumn,Saturday,Night,126.75,0.277,0.104
5/15/2025 0:33,PR0345,Product345,Clothing,423.17,35.24,274.04,548,0.4,Autumn,Saturday,Night,449.62,0.233,0.104
5/20/2025 11:09,PR0070,Product70,Toys,724.53,13.78,624.69,853,0.74,Winter,Tuesday,Night,667.57,0.274,0.028
5/8/2025 3:27,PR0305,Product305,Books,602.94,22.65,466.37,345,0.13,Summer,Saturday,Night,603.44,0.116,0.041
5/17/2025 7:26,PR0118,Product118,Clothing,979.61,18.93,794.17,710,0.58,Autumn,Monday,Evening,948.16,0.266,0.027
5/19/2025 3:59,PR0283,Product283,Books,881.49,17.61,726.26,104,0.79,Winter,Wednesday,Evening,848.42,0.113,0.082
5/5/2025 11:12,PR0319,Product319,Clothing,833.23,45.36,455.28,406,0.55,Autumn,Monday,Afternoon,877.17,0.229,0.035
5/12/2025 21:06,PR0009,Product9,Toys,538.53,32.01,366.15,457,0.68,Winter,Saturday,Evening,516.83,0.045,0.196
5/7/2025 7:44,PR0432,Product432,Home & Kitchen,952.64,49.66,479.56,319,0.51,Winter,Wednesday,Afternoon,920.91,0.048,0.071
4/28/2025 10:27,PR0475,Product475,Toys,854.7,17.96,701.2,39,0.24,Summer,Sunday,Afternoon,824.08,0.033,0.188
5/15/2025 14:57,PR0289,Product289,Home & Kitchen,612.02,9.18,555.84,673,0.7,Autumn,Sunday,Night,629.51,0.163,0.07
5/23/2025 12:48,PR0026,Product26,Books,673.55,19.88,539.65,649,0.42,Summer,Thursday,Night,734.22,0.298,0.185
5/21/2025 10:17,PR0345,Product345,Home & Kitchen,162.08,18.91,131.43,488,0.56,Winter,Friday,Afternoon,165.56,0.284,0.011
5/20/2025 20:35,PR0247,Product247,Toys,353.24,21.14,278.57,818,0.51,Spring,Thursday,Night,370.18,0.169,0.082
5/11/2025 9:49,PR0163,Product163,Home & Kitchen,240.15,19.35,193.68,413,0.47,Summer,Sunday,Evening,245.11,0.223,0.147
4/29/2025 23:13,PR0336,Product336,Toys,652.52,20.69,517.51,610,0.36,Autumn,Friday,Night,615.92,0.015,0.123
5/6/2025 14:00,PR0109,Product109,Electronics,24.84,38.31,15.32,756,0.65,Autumn,Thursday,Night,22.67,0.283,0.151
5/13/2025 14:57,PR0438,Product438,Home & Kitchen,833.37,1.18,823.54,980,0.99,Winter,Friday,Night,751.76,0.017,0.153
4/30/2025 21:38,PR0171,Product171,Electronics,316.12,9.4,286.4,145,0.4,Winter,Thursday,Afternoon,295.3,0.115,0.06
5/12/2025 18:41,PR0444,Product444,Toys,368.38,32.79,247.59,138,0.31,Autumn,Friday,Morning,374.4,0.014,0.162
5/23/2025 5:27,PR0168,Product168,Home & Kitchen,525.66,4.64,501.27,762,0.14,Autumn,Sunday,Afternoon,502.03,0.028,0.014
5/11/2025 23:56,PR0052,Product52,Electronics,383.9,26.95,280.44,462,0.82,Winter,Tuesday,Night,346.19,0.268,0.095
4/28/2025 0:13,PR0016,Product16,Clothing,304.27,33.1,203.56,818,0.48,Summer,Wednesday,Night,295.64,0.213,0.068
5/8/2025 8:55,PR0271,Product271,Toys,679.15,14.85,578.3,797,0.79,Summer,Wednesday,Night,637.9,0.177,0.026
5/9/2025 16:54,PR0101,Product101,Toys,664.21,3.27,642.49,206,0.67,Spring,Tuesday,Evening,668.97,0.257,0.199
5/3/2025 22:34,PR0175,Product175,Toys,901.41,16.04,756.82,249,0.82,Autumn,Thursday,Evening,967.11,0.297,0.036
5/5/2025 1:15,PR0251,Product251,Electronics,929.51,33.87,614.68,246,0.25,Spring,Sunday,Evening,880.5,0.18,0.051
5/10/2025 2:55,PR0327,Product327,Toys,118.43,30.25,82.6,828,0.94,Autumn,Sunday,Afternoon,108.44,0.295,0.016
5/23/2025 0:47,PR0452,Product452,Electronics,564.31,1.35,556.69,111,0.91,Spring,Sunday,Morning,561.28,0.198,0.045
5/9/2025 5:22,PR0036,Product36,Toys,586.26,43.16,333.23,213,0.22,Summer,Sunday,Afternoon,544.41,0.207,0.16
5/8/2025 23:12,PR0106,Product106,Toys,851.53,16.19,713.67,602,0.47,Autumn,Saturday,Night,808.03,0.217,0.059
5/10/2025 0:27,PR0221,Product221,Clothing,305.47,30.56,212.12,309,0.77,Spring,Friday,Morning,329.37,0.146,0.142
5/26/2025 1:58,PR0493,Product493,Toys,345.43,23.31,264.91,745,0.58,Autumn,Saturday,Afternoon,325.44,0.276,0.174
5/18/2025 0:26,PR0173,Product173,Toys,238.74,8.34,218.83,545,0.23,Summer,Sunday,Night,243.8,0.214,0.181
5/5/2025 17:59,PR0169,Product169,Toys,601.96,29.62,423.66,802,0.57,Summer,Monday,Afternoon,638.82,0.086,0.198
4/27/2025 22:44,PR0244,Product244,Clothing,633.83,49.7,318.82,422,0.41,Autumn,Saturday,Afternoon,595.94,0.11,0.046
5/20/2025 7:50,PR0067,Product67,Electronics,639.41,4.31,611.85,440,0.98,Autumn,Friday,Night,683.85,0.143,0.027
5/1/2025 12:22,PR0467,Product467,Toys,838.35,7.16,778.32,851,0.93,Summer,Friday,Morning,823.6,0.169,0.174
5/3/2025 11:31,PR0083,Product83,Clothing,849.08,10.1,763.32,113,1,Summer,Friday,Night,789.21,0.153,0.173
5/17/2025 18:44,PR0442,Product442,Electronics,574.55,5.34,543.87,15,0.6,Summer,Saturday,Afternoon,574.33,0.242,0.094
5/5/2025 7:33,PR0179,Product179,Home & Kitchen,995.08,6.81,927.32,192,0.73,Summer,Thursday,Morning,1075.25,0.159,0.13
4/28/2025 19:21,PR0237,Product237,Electronics,883.81,12.25,775.54,400,0.32,Spring,Saturday,Morning,904.92,0.076,0.124
5/3/2025 13:48,PR0089,Product89,Toys,461.52,42.8,263.99,267,0.11,Summer,Tuesday,Evening,457.11,0.293,0.117
5/25/2025 16:45,PR0389,Product389,Toys,996.5,12.89,868.05,129,0.35,Autumn,Wednesday,Afternoon,1027.07,0.218,0.087
5/24/2025 5:26,PR0385,Product385,Books,368.81,21.74,288.63,90,0.12,Winter,Monday,Night,390.4,0.087,0.117
5/14/2025 15:35,PR0044,Product44,Home & Kitchen,142.58,37.62,88.94,121,0.86,Summer,Monday,Morning,141.3,0.21,0.105
5/5/2025 13:09,PR0282,Product282,Toys,122.46,43.26,69.48,582,0.26,Winter,Thursday,Morning,114.33,0.094,0.089
